 ######################################################################
 #Data for Case=          16
 #   ALPHA,             N,       ITERATIONS, VW,          UMAX ,       UAVG,           UTAU1,          UTAU2    
  #  9.99999975E-05   10001       328  1.79999995E+00  2.03075785E+00  1.66677017E+00  4.31027266E-02  1.11991760E-01
 ######################################################################
 # YPAD(I)/H,     U(I)/U_AVG	
  2.39409136E-01  1.18254036E+00
  2.39510157E-01  1.18249811E+00
  2.39611187E-01  1.18245582E+00
  2.39712228E-01  1.18241355E+00
  2.39813279E-01  1.18237125E+00
  2.39914340E-01  1.18232897E+00
  2.40015411E-01  1.18228665E+00
  2.40116493E-01  1.18224436E+00
  2.40217584E-01  1.18220202E+00
  2.40318686E-01  1.18215971E+00
  2.40419797E-01  1.18211736E+00
  2.40520919E-01  1.18207503E+00
  2.40622051E-01  1.18203267E+00
  2.40723193E-01  1.18199033E+00
  2.40824345E-01  1.18194795E+00
  2.40925507E-01  1.18190559E+00
  2.41026679E-01  1.18186320E+00
  2.41127862E-01  1.18182082E+00
  2.41229054E-01  1.18177841E+00
  2.41330257E-01  1.18173602E+00
  2.41431470E-01  1.18169360E+00
  2.41532693E-01  1.18165119E+00
  2.41633926E-01  1.18160875E+00
  2.41735169E-01  1.18156633E+00
  2.41836422E-01  1.18152388E+00
  2.41937686E-01  1.18148144E+00
  2.42038959E-01  1.18143897E+00
  2.42140243E-01  1.18139652E+00
  2.42241537E-01  1.18135403E+00
  2.42342841E-01  1.18131156E+00
  2.42444155E-01  1.18126906E+00
  2.42545479E-01  1.18122658E+00
  2.42646813E-01  1.18118407E+00
  2.42748158E-01  1.18114157E+00
  2.42849512E-01  1.18109904E+00
  2.42950877E-01  1.18105653E+00
  2.43052252E-01  1.18101398E+00
  2.43153637E-01  1.18097145E+00
  2.43255032E-01  1.18092889E+00
  2.43356437E-01  1.18088635E+00
  2.43457853E-01  1.18084377E+00
  2.43559278E-01  1.18080122E+00
  2.43660714E-01  1.18075862E+00
  2.43762160E-01  1.18071605E+00
  2.43863616E-01  1.18067345E+00
  2.43965082E-01  1.18063086E+00
  2.44066558E-01  1.18058824E+00
  2.44168045E-01  1.18054563E+00
  2.44269541E-01  1.18050300E+00
  2.44371048E-01  1.18046038E+00
  2.44472565E-01  1.18041773E+00
  2.44574092E-01  1.18037510E+00
  2.44675629E-01  1.18033243E+00
  2.44777176E-01  1.18028978E+00
  2.44878734E-01  1.18024710E+00
  2.44980302E-01  1.18020444E+00
  2.45081879E-01  1.18016174E+00
  2.45183467E-01  1.18011907E+00
  2.45285065E-01  1.18007636E+00
  2.45386674E-01  1.18003366E+00
  2.45488292E-01  1.17999094E+00
  2.45589921E-01  1.17994823E+00
  2.45691560E-01  1.17990549E+00
  2.45793209E-01  1.17986277E+00
  2.45894868E-01  1.17982001E+00
  2.45996537E-01  1.17977728E+00
  2.46098216E-01  1.17973451E+00
  2.46199906E-01  1.17969175E+00
  2.46301606E-01  1.17964897E+00
  2.46403316E-01  1.17960620E+00
  2.46505036E-01  1.17956340E+00
  2.46606766E-01  1.17952062E+00
  2.46708507E-01  1.17947781E+00
  2.46810257E-01  1.17943501E+00
  2.46912018E-01  1.17939218E+00
  2.47013789E-01  1.17934937E+00
  2.47115570E-01  1.17930653E+00
  2.47217362E-01  1.17926370E+00
  2.47319163E-01  1.17922085E+00
  2.47420975E-01  1.17917801E+00
  2.47522797E-01  1.17913513E+00
  2.47624629E-01  1.17909228E+00
  2.47726471E-01  1.17904939E+00
  2.47828323E-01  1.17900652E+00
  2.47930186E-01  1.17896362E+00
  2.48032059E-01  1.17892074E+00
  2.48133942E-01  1.17887782E+00
  2.48235835E-01  1.17883492E+00
  2.48337739E-01  1.17879199E+00
  2.48439652E-01  1.17874908E+00
  2.48541576E-01  1.17870613E+00
  2.48643510E-01  1.17866320E+00
  2.48745454E-01  1.17862024E+00
  2.48847408E-01  1.17857730E+00
  2.48949373E-01  1.17853433E+00
  2.49051348E-01  1.17849137E+00
  2.49153333E-01  1.17844838E+00
  2.49255328E-01  1.17840541E+00
  2.49357333E-01  1.17836241E+00
  2.49459349E-01  1.17831942E+00
  2.49561374E-01  1.17827640E+00
  2.49663410E-01  1.17823340E+00
  2.49765456E-01  1.17819037E+00
  2.49867513E-01  1.17814735E+00
  2.49969579E-01  1.17810431E+00
  2.50071656E-01  1.17806128E+00
  2.50173743E-01  1.17801822E+00
  2.50275840E-01  1.17797517E+00
  2.50377948E-01  1.17793210E+00
  2.50480065E-01  1.17788904E+00
  2.50582193E-01  1.17784595E+00
  2.50684331E-01  1.17780287E+00
  2.50786479E-01  1.17775977E+00
  2.50888638E-01  1.17771668E+00
  2.50990806E-01  1.17767356E+00
  2.51092985E-01  1.17763046E+00
  2.51195174E-01  1.17758733E+00
  2.51297374E-01  1.17754421E+00
  2.51399583E-01  1.17750107E+00
  2.51501803E-01  1.17745794E+00
  2.51604033E-01  1.17741477E+00
  2.51706273E-01  1.17737163E+00
  2.51808524E-01  1.17732845E+00
  2.51910784E-01  1.17728530E+00
  2.52013055E-01  1.17724211E+00
  2.52115336E-01  1.17719893E+00
  2.52217628E-01  1.17715573E+00
  2.52319929E-01  1.17711254E+00
  2.52422241E-01  1.17706932E+00
  2.52524563E-01  1.17702612E+00
  2.52626896E-01  1.17698289E+00
  2.52729238E-01  1.17693967E+00
  2.52831591E-01  1.17689642E+00
  2.52933954E-01  1.17685319E+00
  2.53036327E-01  1.17680993E+00
  2.53138710E-01  1.17676669E+00
  2.53241104E-01  1.17672341E+00
  2.53343508E-01  1.17668015E+00
  2.53445922E-01  1.17663686E+00
  2.53548347E-01  1.17659359E+00
  2.53650781E-01  1.17655029E+00
  2.53753226E-01  1.17650700E+00
  2.53855681E-01  1.17646368E+00
  2.53958147E-01  1.17642038E+00
  2.54060622E-01  1.17637705E+00
  2.54163108E-01  1.17633373E+00
  2.54265604E-01  1.17629039E+00
  2.54368111E-01  1.17624706E+00
  2.54470627E-01  1.17620370E+00
  2.54573154E-01  1.17616035E+00
  2.54675691E-01  1.17611698E+00
  2.54778239E-01  1.17607362E+00
  2.54880797E-01  1.17603023E+00
  2.54983364E-01  1.17598686E+00
  2.55085943E-01  1.17594346E+00
  2.55188531E-01  1.17590007E+00
  2.55291130E-01  1.17585666E+00
  2.55393739E-01  1.17581326E+00
  2.55496358E-01  1.17576983E+00
  2.55598987E-01  1.17572641E+00
  2.55701627E-01  1.17568297E+00
  2.55804277E-01  1.17563954E+00
  2.55906937E-01  1.17559608E+00
  2.56009608E-01  1.17555264E+00
  2.56112289E-01  1.17550917E+00
  2.56214980E-01  1.17546571E+00
  2.56317681E-01  1.17542222E+00
  2.56420393E-01  1.17537875E+00
  2.56523115E-01  1.17533525E+00
  2.56625847E-01  1.17529177E+00
  2.56728589E-01  1.17524825E+00
  2.56831342E-01  1.17520476E+00
  2.56934105E-01  1.17516123E+00
  2.57036878E-01  1.17511771E+00
  2.57139662E-01  1.17507417E+00
  2.57242455E-01  1.17503065E+00
  2.57345260E-01  1.17498709E+00
  2.57448074E-01  1.17494355E+00
  2.57550899E-01  1.17489998E+00
  2.57653733E-01  1.17485642E+00
  2.57756579E-01  1.17481284E+00
  2.57859434E-01  1.17476927E+00
  2.57962300E-01  1.17472567E+00
  2.58065176E-01  1.17468209E+00
  2.58168062E-01  1.17463848E+00
  2.58270959E-01  1.17459488E+00
  2.58373866E-01  1.17455126E+00
  2.58476783E-01  1.17450765E+00
  2.58579711E-01  1.17446401E+00
  2.58682649E-01  1.17442038E+00
  2.58785597E-01  1.17437673E+00
  2.58888555E-01  1.17433309E+00
  2.58991524E-01  1.17428943E+00
  2.59094503E-01  1.17424577E+00
  2.59197492E-01  1.17420209E+00
  2.59300492E-01  1.17415843E+00
  2.59403502E-01  1.17411473E+00
  2.59506522E-01  1.17407105E+00
  2.59609552E-01  1.17402734E+00
  2.59712593E-01  1.17398365E+00
  2.59815644E-01  1.17393993E+00
  2.59918706E-01  1.17389622E+00
  2.60021777E-01  1.17385248E+00
  2.60124860E-01  1.17380876E+00
  2.60227952E-01  1.17376501E+00
  2.60331055E-01  1.17372128E+00
  2.60434167E-01  1.17367751E+00
  2.60537291E-01  1.17363376E+00
  2.60640424E-01  1.17358999E+00
  2.60743568E-01  1.17354622E+00
  2.60846722E-01  1.17350243E+00
  2.60949887E-01  1.17345866E+00
  2.61053062E-01  1.17341485E+00
  2.61156247E-01  1.17337106E+00
  2.61259442E-01  1.17332724E+00
  2.61362648E-01  1.17328344E+00
  2.61465864E-01  1.17323960E+00
  2.61569091E-01  1.17319579E+00
  2.61672328E-01  1.17315194E+00
  2.61775575E-01  1.17310811E+00
  2.61878832E-01  1.17306425E+00
  2.61982100E-01  1.17302040E+00
  2.62085378E-01  1.17297653E+00
  2.62188666E-01  1.17293267E+00
  2.62291965E-01  1.17288878E+00
  2.62395274E-01  1.17284491E+00
  2.62498594E-01  1.17280101E+00
  2.62601923E-01  1.17275712E+00
  2.62705263E-01  1.17271321E+00
  2.62808614E-01  1.17266931E+00
  2.62911975E-01  1.17262538E+00
  2.63015346E-01  1.17258146E+00
  2.63118727E-01  1.17253752E+00
  2.63222119E-01  1.17249359E+00
  2.63325521E-01  1.17244963E+00
  2.63428933E-01  1.17240569E+00
  2.63532356E-01  1.17236172E+00
  2.63635789E-01  1.17231777E+00
  2.63739233E-01  1.17227378E+00
  2.63842686E-01  1.17222982E+00
  2.63946151E-01  1.17218582E+00
  2.64049625E-01  1.17214184E+00
  2.64153110E-01  1.17209782E+00
  2.64256605E-01  1.17205383E+00
  2.64360111E-01  1.17200980E+00
  2.64463627E-01  1.17196579E+00
  2.64567153E-01  1.17192175E+00
  2.64670689E-01  1.17187773E+00
  2.64774236E-01  1.17183368E+00
  2.64877794E-01  1.17178964E+00
  2.64981361E-01  1.17174558E+00
  2.65084939E-01  1.17170152E+00
  2.65188528E-01  1.17165744E+00
  2.65292126E-01  1.17161338E+00
  2.65395735E-01  1.17156929E+00
  2.65499355E-01  1.17152521E+00
  2.65602985E-01  1.17148110E+00
  2.65706625E-01  1.17143701E+00
  2.65810276E-01  1.17139289E+00
  2.65913936E-01  1.17134878E+00
  2.66017608E-01  1.17130465E+00
  2.66121289E-01  1.17126053E+00
  2.66224981E-01  1.17121638E+00
  2.66328684E-01  1.17117225E+00
  2.66432397E-01  1.17112809E+00
  2.66536120E-01  1.17108394E+00
  2.66639853E-01  1.17103977E+00
  2.66743597E-01  1.17099561E+00
  2.66847351E-01  1.17095142E+00
  2.66951116E-01  1.17090724E+00
  2.67054891E-01  1.17086304E+00
  2.67158676E-01  1.17081886E+00
  2.67262472E-01  1.17077464E+00
  2.67366278E-01  1.17073044E+00
  2.67470095E-01  1.17068621E+00
  2.67573922E-01  1.17064199E+00
  2.67677759E-01  1.17059775E+00
  2.67781607E-01  1.17055352E+00
  2.67885465E-01  1.17050927E+00
  2.67989333E-01  1.17046502E+00
  2.68093212E-01  1.17042075E+00
  2.68197101E-01  1.17037650E+00
  2.68301001E-01  1.17033222E+00
  2.68404911E-01  1.17028795E+00
  2.68508831E-01  1.17024365E+00
  2.68612762E-01  1.17019937E+00
  2.68716703E-01  1.17015506E+00
  2.68820655E-01  1.17011076E+00
  2.68924617E-01  1.17006644E+00
  2.69028589E-01  1.17002213E+00
  2.69132572E-01  1.16997779E+00
  2.69236565E-01  1.16993346E+00
  2.69340568E-01  1.16988911E+00
  2.69444582E-01  1.16984478E+00
  2.69548607E-01  1.16980041E+00
  2.69652642E-01  1.16975606E+00
  2.69756687E-01  1.16971168E+00
  2.69860742E-01  1.16966732E+00
  2.69964808E-01  1.16962292E+00
  2.70068885E-01  1.16957855E+00
  2.70172971E-01  1.16953414E+00
  2.70277069E-01  1.16948975E+00
  2.70381176E-01  1.16944533E+00
  2.70485294E-01  1.16940093E+00
  2.70589423E-01  1.16935649E+00
  2.70693562E-01  1.16931207E+00
  2.70797711E-01  1.16926763E+00
  2.70901871E-01  1.16922320E+00
  2.71006041E-01  1.16917874E+00
  2.71110221E-01  1.16913429E+00
  2.71214412E-01  1.16908982E+00
  2.71318613E-01  1.16904536E+00
  2.71422825E-01  1.16900087E+00
  2.71527047E-01  1.16895640E+00
  2.71631280E-01  1.16891190E+00
  2.71735523E-01  1.16886741E+00
  2.71839777E-01  1.16882290E+00
  2.71944040E-01  1.16877840E+00
  2.72048315E-01  1.16873387E+00
  2.72152600E-01  1.16868936E+00
  2.72256895E-01  1.16864482E+00
  2.72361200E-01  1.16860029E+00
  2.72465516E-01  1.16855573E+00
  2.72569843E-01  1.16851119E+00
  2.72674180E-01  1.16846662E+00
  2.72778527E-01  1.16842207E+00
  2.72882885E-01  1.16837749E+00
  2.72987253E-01  1.16833292E+00
  2.73091632E-01  1.16828833E+00
  2.73196021E-01  1.16824375E+00
  2.73300420E-01  1.16819914E+00
  2.73404830E-01  1.16815454E+00
  2.73509251E-01  1.16810992E+00
  2.73613682E-01  1.16806531E+00
  2.73718123E-01  1.16802068E+00
  2.73822575E-01  1.16797605E+00
  2.73927037E-01  1.16793140E+00
  2.74031509E-01  1.16788677E+00
  2.74135992E-01  1.16784211E+00
  2.74240486E-01  1.16779746E+00
  2.74344990E-01  1.16775278E+00
  2.74449504E-01  1.16770812E+00
  2.74554029E-01  1.16766343E+00
  2.74658565E-01  1.16761875E+00
  2.74763110E-01  1.16757405E+00
  2.74867667E-01  1.16752936E+00
  2.74972233E-01  1.16748464E+00
  2.75076811E-01  1.16743994E+00
  2.75181398E-01  1.16739521E+00
  2.75285996E-01  1.16735049E+00
  2.75390605E-01  1.16730575E+00
  2.75495224E-01  1.16726102E+00
  2.75599853E-01  1.16721626E+00
  2.75704493E-01  1.16717152E+00
  2.75809144E-01  1.16712675E+00
  2.75913804E-01  1.16708199E+00
  2.76018476E-01  1.16703720E+00
  2.76123157E-01  1.16699243E+00
  2.76227850E-01  1.16694763E+00
  2.76332552E-01  1.16690285E+00
  2.76437266E-01  1.16685804E+00
  2.76541989E-01  1.16681324E+00
  2.76646723E-01  1.16676842E+00
  2.76751468E-01  1.16672360E+00
  2.76856223E-01  1.16667877E+00
  2.76960989E-01  1.16663394E+00
  2.77065765E-01  1.16658909E+00
  2.77170551E-01  1.16654425E+00
  2.77275348E-01  1.16649938E+00
  2.77380156E-01  1.16645453E+00
  2.77484974E-01  1.16640965E+00
  2.77589802E-01  1.16636479E+00
  2.77694641E-01  1.16631989E+00
  2.77799490E-01  1.16627501E+00
  2.77904350E-01  1.16623011E+00
  2.78009221E-01  1.16618522E+00
  2.78114102E-01  1.16614030E+00
  2.78218993E-01  1.16609539E+00
  2.78323895E-01  1.16605046E+00
  2.78428807E-01  1.16600554E+00
  2.78533730E-01  1.16596059E+00
  2.78638663E-01  1.16591566E+00
  2.78743607E-01  1.16587070E+00
  2.78848561E-01  1.16582575E+00
  2.78953526E-01  1.16578077E+00
  2.79058502E-01  1.16573581E+00
  2.79163487E-01  1.16569083E+00
  2.79268484E-01  1.16564585E+00
  2.79373490E-01  1.16560085E+00
  2.79478508E-01  1.16555586E+00
  2.79583536E-01  1.16551085E+00
  2.79688574E-01  1.16546585E+00
  2.79793623E-01  1.16542082E+00
  2.79898682E-01  1.16537580E+00
  2.80003752E-01  1.16533076E+00
  2.80108832E-01  1.16528573E+00
  2.80213923E-01  1.16524068E+00
  2.80319024E-01  1.16519564E+00
  2.80424136E-01  1.16515057E+00
  2.80529259E-01  1.16510551E+00
  2.80634392E-01  1.16506043E+00
  2.80739535E-01  1.16501536E+00
  2.80844689E-01  1.16497027E+00
  2.80949853E-01  1.16492518E+00
  2.81055028E-01  1.16488007E+00
  2.81160214E-01  1.16483498E+00
  2.81265410E-01  1.16478985E+00
  2.81370616E-01  1.16474474E+00
  2.81475833E-01  1.16469961E+00
  2.81581061E-01  1.16465448E+00
  2.81686299E-01  1.16460933E+00
  2.81791547E-01  1.16456420E+00
  2.81896807E-01  1.16451903E+00
  2.82002076E-01  1.16447388E+00
  2.82107356E-01  1.16442871E+00
  2.82212647E-01  1.16438354E+00
  2.82317948E-01  1.16433835E+00
  2.82423260E-01  1.16429317E+00
  2.82528582E-01  1.16424797E+00
  2.82633915E-01  1.16420278E+00
  2.82739259E-01  1.16415756E+00
  2.82844612E-01  1.16411235E+00
  2.82949977E-01  1.16406712E+00
  2.83055352E-01  1.16402190E+00
  2.83160737E-01  1.16397666E+00
  2.83266133E-01  1.16393143E+00
  2.83371540E-01  1.16388617E+00
  2.83476957E-01  1.16384092E+00
  2.83582385E-01  1.16379565E+00
  2.83687823E-01  1.16375039E+00
  2.83793272E-01  1.16370510E+00
  2.83898731E-01  1.16365983E+00
  2.84004201E-01  1.16361453E+00
  2.84109681E-01  1.16356925E+00
  2.84215172E-01  1.16352393E+00
  2.84320674E-01  1.16347863E+00
  2.84426186E-01  1.16343331E+00
  2.84531708E-01  1.16338799E+00
  2.84637242E-01  1.16334265E+00
  2.84742785E-01  1.16329732E+00
  2.84848340E-01  1.16325197E+00
  2.84953904E-01  1.16320663E+00
  2.85059480E-01  1.16316126E+00
  2.85165066E-01  1.16311591E+00
  2.85270662E-01  1.16307052E+00
  2.85376269E-01  1.16302516E+00
  2.85481887E-01  1.16297976E+00
  2.85587515E-01  1.16293438E+00
  2.85693154E-01  1.16288897E+00
  2.85798803E-01  1.16284358E+00
  2.85904463E-01  1.16279815E+00
  2.86010133E-01  1.16275274E+00
  2.86115814E-01  1.16270731E+00
  2.86221506E-01  1.16266188E+00
  2.86327208E-01  1.16261644E+00
  2.86432921E-01  1.16257100E+00
  2.86538644E-01  1.16252554E+00
  2.86644378E-01  1.16248009E+00
  2.86750122E-01  1.16243461E+00
  2.86855877E-01  1.16238914E+00
  2.86961643E-01  1.16234365E+00
  2.87067419E-01  1.16229818E+00
  2.87173206E-01  1.16225267E+00
  2.87279003E-01  1.16220718E+00
  2.87384811E-01  1.16216166E+00
  2.87490629E-01  1.16211616E+00
  2.87596459E-01  1.16207063E+00
  2.87702298E-01  1.16202511E+00
  2.87808148E-01  1.16197956E+00
  2.87914009E-01  1.16193403E+00
  2.88019881E-01  1.16188847E+00
  2.88125763E-01  1.16184293E+00
  2.88231655E-01  1.16179735E+00
  2.88337558E-01  1.16175179E+00
  2.88443472E-01  1.16170621E+00
  2.88549396E-01  1.16166063E+00
  2.88655331E-01  1.16161503E+00
  2.88761277E-01  1.16156945E+00
  2.88867233E-01  1.16152383E+00
  2.88973200E-01  1.16147823E+00
  2.89079177E-01  1.16143261E+00
  2.89185165E-01  1.16138699E+00
  2.89291164E-01  1.16134135E+00
  2.89397173E-01  1.16129572E+00
  2.89503192E-01  1.16125007E+00
  2.89609223E-01  1.16120442E+00
  2.89715264E-01  1.16115876E+00
  2.89821315E-01  1.16111310E+00
  2.89927377E-01  1.16106742E+00
  2.90033450E-01  1.16102175E+00
  2.90139533E-01  1.16097605E+00
  2.90245627E-01  1.16093037E+00
  2.90351732E-01  1.16088466E+00
  2.90457847E-01  1.16083896E+00
  2.90563973E-01  1.16079324E+00
  2.90670109E-01  1.16074753E+00
  2.90776256E-01  1.16070179E+00
  2.90882414E-01  1.16065607E+00
  2.90988582E-01  1.16061032E+00
  2.91094761E-01  1.16056458E+00
  2.91200951E-01  1.16051881E+00
  2.91307151E-01  1.16047306E+00
  2.91413361E-01  1.16042728E+00
  2.91519583E-01  1.16038152E+00
  2.91625815E-01  1.16033572E+00
  2.91732057E-01  1.16028994E+00
  2.91838311E-01  1.16024414E+00
  2.91944574E-01  1.16019834E+00
  2.92050849E-01  1.16015252E+00
  2.92157134E-01  1.16010672E+00
  2.92263430E-01  1.16006088E+00
  2.92369736E-01  1.16001506E+00
  2.92476053E-01  1.15996922E+00
  2.92582381E-01  1.15992338E+00
  2.92688719E-01  1.15987752E+00
  2.92795068E-01  1.15983167E+00
  2.92901427E-01  1.15978580E+00
  2.93007798E-01  1.15973993E+00
  2.93114178E-01  1.15969404E+00
  2.93220570E-01  1.15964817E+00
  2.93326972E-01  1.15960226E+00
  2.93433385E-01  1.15955637E+00
  2.93539808E-01  1.15951046E+00
  2.93646242E-01  1.15946455E+00
  2.93752687E-01  1.15941862E+00
  2.93859142E-01  1.15937270E+00
  2.93965608E-01  1.15932676E+00
  2.94072084E-01  1.15928083E+00
  2.94178572E-01  1.15923487E+00
  2.94285070E-01  1.15918893E+00
  2.94391578E-01  1.15914295E+00
  2.94498097E-01  1.15909699E+00
  2.94604627E-01  1.15905101E+00
  2.94711168E-01  1.15900503E+00
  2.94817719E-01  1.15895904E+00
  2.94924281E-01  1.15891305E+00
  2.95030853E-01  1.15886703E+00
  2.95137436E-01  1.15882103E+00
  2.95244030E-01  1.15877501E+00
  2.95350634E-01  1.15872899E+00
  2.95457249E-01  1.15868295E+00
  2.95563875E-01  1.15863692E+00
  2.95670512E-01  1.15859087E+00
  2.95777159E-01  1.15854482E+00
  2.95883816E-01  1.15849875E+00
  2.95990485E-01  1.15845270E+00
  2.96097164E-01  1.15840661E+00
  2.96203854E-01  1.15836054E+00
  2.96310554E-01  1.15831445E+00
  2.96417265E-01  1.15826836E+00
  2.96523987E-01  1.15822225E+00
  2.96630719E-01  1.15817615E+00
  2.96737463E-01  1.15813003E+00
  2.96844216E-01  1.15808391E+00
  2.96950981E-01  1.15803778E+00
  2.97057756E-01  1.15799165E+00
  2.97164542E-01  1.15794550E+00
  2.97271338E-01  1.15789936E+00
  2.97378145E-01  1.15785319E+00
  2.97484963E-01  1.15780703E+00
  2.97591792E-01  1.15776085E+00
  2.97698631E-01  1.15771469E+00
  2.97805481E-01  1.15766849E+00
  2.97912342E-01  1.15762231E+00
  2.98019213E-01  1.15757610E+00
  2.98126095E-01  1.15752990E+00
  2.98232987E-01  1.15748368E+00
  2.98339891E-01  1.15743747E+00
  2.98446805E-01  1.15739123E+00
  2.98553730E-01  1.15734501E+00
  2.98660665E-01  1.15729876E+00
  2.98767611E-01  1.15725252E+00
  2.98874568E-01  1.15720626E+00
  2.98981535E-01  1.15716000E+00
  2.99088514E-01  1.15711372E+00
  2.99195503E-01  1.15706746E+00
  2.99302502E-01  1.15702117E+00
  2.99409512E-01  1.15697488E+00
  2.99516533E-01  1.15692858E+00
  2.99623565E-01  1.15688228E+00
  2.99730608E-01  1.15683596E+00
  2.99837661E-01  1.15678965E+00
  2.99944725E-01  1.15674332E+00
  3.00051799E-01  1.15669700E+00
  3.00158884E-01  1.15665065E+00
  3.00265980E-01  1.15660431E+00
  3.00373087E-01  1.15655795E+00
  3.00480204E-01  1.15651160E+00
  3.00587332E-01  1.15646522E+00
  3.00694471E-01  1.15641885E+00
  3.00801621E-01  1.15637246E+00
  3.00908781E-01  1.15632608E+00
  3.01015952E-01  1.15627968E+00
  3.01123134E-01  1.15623329E+00
  3.01230326E-01  1.15618687E+00
  3.01337529E-01  1.15614046E+00
  3.01444743E-01  1.15609403E+00
  3.01551967E-01  1.15604761E+00
  3.01659203E-01  1.15600116E+00
  3.01766449E-01  1.15595472E+00
  3.01873705E-01  1.15590826E+00
  3.01980973E-01  1.15586181E+00
  3.02088251E-01  1.15581534E+00
  3.02195540E-01  1.15576887E+00
  3.02302839E-01  1.15572238E+00
  3.02410150E-01  1.15567590E+00
  3.02517471E-01  1.15562940E+00
  3.02624803E-01  1.15558291E+00
  3.02732145E-01  1.15553639E+00
  3.02839499E-01  1.15548988E+00
  3.02946863E-01  1.15544335E+00
  3.03054237E-01  1.15539683E+00
  3.03161623E-01  1.15535028E+00
  3.03269019E-01  1.15530375E+00
  3.03376426E-01  1.15525719E+00
  3.03483844E-01  1.15521064E+00
  3.03591272E-01  1.15516406E+00
  3.03698711E-01  1.15511750E+00
  3.03806161E-01  1.15507091E+00
  3.03913622E-01  1.15502433E+00
  3.04021093E-01  1.15497773E+00
  3.04128576E-01  1.15493114E+00
  3.04236069E-01  1.15488452E+00
  3.04343572E-01  1.15483792E+00
  3.04451087E-01  1.15479128E+00
  3.04558612E-01  1.15474466E+00
  3.04666148E-01  1.15469802E+00
  3.04773695E-01  1.15465138E+00
  3.04881252E-01  1.15460472E+00
  3.04988820E-01  1.15455807E+00
  3.05096399E-01  1.15451140E+00
  3.05203989E-01  1.15446474E+00
  3.05311589E-01  1.15441805E+00
  3.05419201E-01  1.15437137E+00
  3.05526823E-01  1.15432467E+00
  3.05634455E-01  1.15427798E+00
