 ######################################################################
 #Data for Case=          11
 #   ALPHA,             N,       ITERATIONS, VW,          UMAX ,       UAVG,           UTAU1,          UTAU2    
  #  9.99999975E-05    1001      3377  1.28400002E+01  1.59605859E+01  1.42521211E+01  6.67347141E-01  2.22817842E-01
 ######################################################################
 # YPAD(I)/H,     U(I)/VW	
  5.07173947E-01  1.14881860E+00
  5.08198387E-01  1.14915241E+00
  5.09222724E-01  1.14948575E+00
  5.10246959E-01  1.14981861E+00
  5.11271091E-01  1.15015101E+00
  5.12295121E-01  1.15048293E+00
  5.13319049E-01  1.15081438E+00
  5.14342874E-01  1.15114535E+00
  5.15366597E-01  1.15147585E+00
  5.16390218E-01  1.15180588E+00
  5.17413736E-01  1.15213543E+00
  5.18437151E-01  1.15246451E+00
  5.19460465E-01  1.15279312E+00
  5.20483676E-01  1.15312124E+00
  5.21506785E-01  1.15344889E+00
  5.22529791E-01  1.15377607E+00
  5.23552695E-01  1.15410277E+00
  5.24575497E-01  1.15442899E+00
  5.25598197E-01  1.15475473E+00
  5.26620794E-01  1.15508000E+00
  5.27643290E-01  1.15540478E+00
  5.28665682E-01  1.15572909E+00
  5.29687973E-01  1.15605292E+00
  5.30710161E-01  1.15637627E+00
  5.31732248E-01  1.15669913E+00
  5.32754232E-01  1.15702152E+00
  5.33776113E-01  1.15734343E+00
  5.34797893E-01  1.15766486E+00
  5.35819571E-01  1.15798580E+00
  5.36841146E-01  1.15830627E+00
  5.37862619E-01  1.15862625E+00
  5.38883990E-01  1.15894575E+00
  5.39905259E-01  1.15926476E+00
  5.40926426E-01  1.15958330E+00
  5.41947490E-01  1.15990135E+00
  5.42968453E-01  1.16021892E+00
  5.43989313E-01  1.16053600E+00
  5.45010071E-01  1.16085260E+00
  5.46030728E-01  1.16116871E+00
  5.47051282E-01  1.16148434E+00
  5.48071734E-01  1.16179948E+00
  5.49092084E-01  1.16211415E+00
  5.50112332E-01  1.16242832E+00
  5.51132478E-01  1.16274201E+00
  5.52152523E-01  1.16305521E+00
  5.53172465E-01  1.16336793E+00
  5.54192305E-01  1.16368015E+00
  5.55212043E-01  1.16399190E+00
  5.56231679E-01  1.16430315E+00
  5.57251213E-01  1.16461393E+00
  5.58270645E-01  1.16492421E+00
  5.59289976E-01  1.16523401E+00
  5.60309204E-01  1.16554331E+00
  5.61328330E-01  1.16585214E+00
  5.62347355E-01  1.16616047E+00
  5.63366278E-01  1.16646832E+00
  5.64385098E-01  1.16677567E+00
  5.65403817E-01  1.16708255E+00
  5.66422434E-01  1.16738892E+00
  5.67440949E-01  1.16769483E+00
  5.68459363E-01  1.16800022E+00
  5.69477674E-01  1.16830515E+00
  5.70495884E-01  1.16860957E+00
  5.71513992E-01  1.16891352E+00
  5.72531998E-01  1.16921696E+00
  5.73549902E-01  1.16951994E+00
  5.74567704E-01  1.16982240E+00
  5.75585405E-01  1.17012441E+00
  5.76603004E-01  1.17042589E+00
  5.77620501E-01  1.17072692E+00
  5.78637897E-01  1.17102743E+00
  5.79655190E-01  1.17132748E+00
  5.80672382E-01  1.17162701E+00
  5.81689472E-01  1.17192609E+00
  5.82706461E-01  1.17222464E+00
  5.83723348E-01  1.17252274E+00
  5.84740133E-01  1.17282032E+00
  5.85756816E-01  1.17311745E+00
  5.86773398E-01  1.17341405E+00
  5.87789878E-01  1.17371020E+00
  5.88806257E-01  1.17400582E+00
  5.89822534E-01  1.17430101E+00
  5.90838709E-01  1.17459566E+00
  5.91854783E-01  1.17488987E+00
  5.92870755E-01  1.17518354E+00
  5.93886625E-01  1.17547678E+00
  5.94902394E-01  1.17576948E+00
  5.95918061E-01  1.17606175E+00
  5.96933627E-01  1.17635348E+00
  5.97949091E-01  1.17664478E+00
  5.98964454E-01  1.17693553E+00
  5.99979715E-01  1.17722587E+00
  6.00994875E-01  1.17751565E+00
  6.02009933E-01  1.17780502E+00
  6.03024889E-01  1.17809383E+00
  6.04039744E-01  1.17838224E+00
  6.05054498E-01  1.17867008E+00
  6.06069150E-01  1.17895752E+00
  6.07083701E-01  1.17924440E+00
  6.08098150E-01  1.17953088E+00
  6.09112498E-01  1.17981679E+00
  6.10126744E-01  1.18010231E+00
  6.11140889E-01  1.18038725E+00
  6.12154933E-01  1.18067181E+00
  6.13168875E-01  1.18095580E+00
  6.14182716E-01  1.18123940E+00
  6.15196455E-01  1.18152243E+00
  6.16210093E-01  1.18180508E+00
  6.17223630E-01  1.18208714E+00
  6.18237065E-01  1.18236884E+00
  6.19250399E-01  1.18264994E+00
  6.20263631E-01  1.18293069E+00
  6.21276763E-01  1.18321084E+00
  6.22289793E-01  1.18349064E+00
  6.23302721E-01  1.18376984E+00
  6.24315549E-01  1.18404869E+00
  6.25328275E-01  1.18432694E+00
  6.26340900E-01  1.18460485E+00
  6.27353423E-01  1.18488215E+00
  6.28365846E-01  1.18515911E+00
  6.29378167E-01  1.18543547E+00
  6.30390387E-01  1.18571149E+00
  6.31402505E-01  1.18598690E+00
  6.32414523E-01  1.18626200E+00
  6.33426439E-01  1.18653647E+00
  6.34438254E-01  1.18681062E+00
  6.35449968E-01  1.18708416E+00
  6.36461581E-01  1.18735738E+00
  6.37473093E-01  1.18762998E+00
  6.38484503E-01  1.18790228E+00
  6.39495812E-01  1.18817394E+00
  6.40507020E-01  1.18844532E+00
  6.41518128E-01  1.18871605E+00
  6.42529133E-01  1.18898650E+00
  6.43540038E-01  1.18925631E+00
  6.44550842E-01  1.18952584E+00
  6.45561545E-01  1.18979472E+00
  6.46572146E-01  1.19006334E+00
  6.47582647E-01  1.19033130E+00
  6.48593047E-01  1.19059901E+00
  6.49603345E-01  1.19086605E+00
  6.50613543E-01  1.19113285E+00
  6.51623639E-01  1.19139898E+00
