 ######################################################################
 #Data for Case=           3
 #   ALPHA,             N,       ITERATIONS, VW,          UMAX ,       UAVG,           UTAU1,          UTAU2    
  #  9.99999975E-05    1001      2242  1.28400002E+01  1.30459351E+01  7.98839294E+00  3.81034099E-01  2.17050659E-01
 ######################################################################
 # YPAD(I)/H,     U(I)/VW	
  6.86913454E-01  6.71046631E-01
  6.87919921E-01  6.71261920E-01
  6.88926287E-01  6.71477557E-01
  6.89932553E-01  6.71692875E-01
  6.90938717E-01  6.71908557E-01
  6.91944781E-01  6.72123914E-01
  6.92950745E-01  6.72339651E-01
  6.93956608E-01  6.72555057E-01
  6.94962370E-01  6.72770861E-01
  6.95968032E-01  6.72986328E-01
  6.96973593E-01  6.73202208E-01
  6.97979054E-01  6.73417746E-01
  6.98984414E-01  6.73633715E-01
  6.99989674E-01  6.73849335E-01
  7.00994833E-01  6.74065404E-01
  7.01999891E-01  6.74281118E-01
  7.03004850E-01  6.74497299E-01
  7.04009707E-01  6.74713118E-01
  7.05014464E-01  6.74929422E-01
  7.06019121E-01  6.75145359E-01
  7.07023677E-01  6.75361799E-01
  7.08028133E-01  6.75577865E-01
  7.09032488E-01  6.75794453E-01
  7.10036743E-01  6.76010660E-01
  7.11040897E-01  6.76227410E-01
  7.12044951E-01  6.76443772E-01
  7.13048905E-01  6.76660696E-01
  7.14052758E-01  6.76877225E-01
  7.15056511E-01  6.77094336E-01
  7.16060164E-01  6.77311046E-01
  7.17063716E-01  6.77528359E-01
  7.18067168E-01  6.77745262E-01
  7.19070519E-01  6.77962790E-01
  7.20073770E-01  6.78179902E-01
  7.21076921E-01  6.78397659E-01
  7.22079971E-01  6.78614992E-01
  7.23082922E-01  6.78832993E-01
  7.24085771E-01  6.79050563E-01
  7.25088521E-01  6.79268823E-01
  7.26091170E-01  6.79486643E-01
  7.27093720E-01  6.79705177E-01
  7.28096168E-01  6.79923263E-01
  7.29098517E-01  6.80142087E-01
  7.30100765E-01  6.80360454E-01
  7.31102913E-01  6.80579583E-01
  7.32104961E-01  6.80798247E-01
  7.33106909E-01  6.81017698E-01
  7.34108757E-01  6.81236675E-01
  7.35110504E-01  6.81456464E-01
  7.36112151E-01  6.81675771E-01
  7.37113698E-01  6.81895915E-01
  7.38115145E-01  6.82115567E-01
  7.39116492E-01  6.82336084E-01
  7.40117738E-01  6.82556100E-01
  7.41118885E-01  6.82777007E-01
  7.42119931E-01  6.82997403E-01
  7.43120878E-01  6.83218719E-01
  7.44121724E-01  6.83439514E-01
  7.45122470E-01  6.83661256E-01
  7.46123116E-01  6.83882469E-01
  7.47123662E-01  6.84104657E-01
  7.48124108E-01  6.84326305E-01
  7.49124454E-01  6.84548959E-01
  7.50124700E-01  6.84771061E-01
  7.51124845E-01  6.84994200E-01
  7.52124891E-01  6.85216778E-01
  7.53124837E-01  6.85440422E-01
  7.54124683E-01  6.85663494E-01
  7.55124429E-01  6.85887666E-01
  7.56124075E-01  6.86111253E-01
  7.57123621E-01  6.86335972E-01
  7.58123067E-01  6.86560096E-01
  7.59122413E-01  6.86785384E-01
  7.60121659E-01  6.87010066E-01
  7.61120805E-01  6.87235946E-01
  7.62119851E-01  6.87461208E-01
  7.63118798E-01  6.87687704E-01
  7.64117644E-01  6.87913568E-01
  7.65116391E-01  6.88140702E-01
  7.66115038E-01  6.88367193E-01
  7.67113585E-01  6.88594990E-01
  7.68112032E-01  6.88822130E-01
  7.69110379E-01  6.89050614E-01
  7.70108626E-01  6.89278428E-01
  7.71106774E-01  6.89507625E-01
  7.72104821E-01  6.89736139E-01
  7.73102769E-01  6.89966074E-01
  7.74100618E-01  6.90195312E-01
  7.75098366E-01  6.90426013E-01
  7.76096015E-01  6.90656003E-01
  7.77093563E-01  6.90887497E-01
  7.78091012E-01  6.91118265E-01
  7.79088362E-01  6.91350579E-01
  7.80085611E-01  6.91582153E-01
  7.81082761E-01  6.91815317E-01
  7.82079812E-01  6.92047726E-01
  7.83076762E-01  6.92281770E-01
  7.84073613E-01  6.92515042E-01
  7.85070364E-01  6.92749995E-01
  7.86067015E-01  6.92984162E-01
  7.87063567E-01  6.93220057E-01
  7.88060019E-01  6.93455148E-01
  7.89056372E-01  6.93692016E-01
  7.90052625E-01  6.93928064E-01
  7.91048778E-01  6.94165938E-01
  7.92044832E-01  6.94402975E-01
  7.93040786E-01  6.94641891E-01
  7.94036640E-01  6.94879951E-01
  7.95032395E-01  6.95119942E-01
  7.96028050E-01  6.95359060E-01
  7.97023606E-01  6.95600163E-01
  7.98019062E-01  6.95840374E-01
  7.99014419E-01  6.96082626E-01
  8.00009676E-01  6.96323967E-01
  8.01004834E-01  6.96567406E-01
  8.01999892E-01  6.96809914E-01
  8.02994850E-01  6.97054581E-01
  8.03989709E-01  6.97298296E-01
  8.04984469E-01  6.97544230E-01
  8.05979129E-01  6.97789192E-01
  8.06973690E-01  6.98036435E-01
  8.07968151E-01  6.98282686E-01
  8.08962513E-01  6.98531282E-01
  8.09956775E-01  6.98778864E-01
  8.10950938E-01  6.99028857E-01
  8.11945002E-01  6.99277814E-01
  8.12938966E-01  6.99529252E-01
  8.13932831E-01  6.99779629E-01
  8.14926596E-01  7.00032559E-01
  8.15920262E-01  7.00284404E-01
  8.16913828E-01  7.00538874E-01
  8.17907296E-01  7.00792236E-01
  8.18900664E-01  7.01048298E-01
  8.19893932E-01  7.01303227E-01
  8.20887102E-01  7.01560933E-01
  8.21880172E-01  7.01817482E-01
  8.22873142E-01  7.02076887E-01
  8.23866014E-01  7.02335108E-01
  8.24858786E-01  7.02596269E-01
  8.25851458E-01  7.02856219E-01
  8.26844032E-01  7.03119194E-01
  8.27836506E-01  7.03380931E-01
  8.28828881E-01  7.03645781E-01
  8.29821157E-01  7.03909364E-01
  8.30813334E-01  7.04176152E-01
  8.31805411E-01  7.04441644E-01
  8.32797389E-01  7.04710436E-01
  8.33789268E-01  7.04977900E-01
  8.34781048E-01  7.05248763E-01
  8.35772729E-01  7.05518268E-01
  8.36764310E-01  7.05791272E-01
  8.37755793E-01  7.06062887E-01
  8.38747176E-01  7.06338106E-01
  8.39738460E-01  7.06611903E-01
  8.40729645E-01  7.06889413E-01
  8.41720730E-01  7.07165467E-01
  8.42711717E-01  7.07445348E-01
  8.43702605E-01  7.07723738E-01
  8.44693393E-01  7.08006071E-01
  8.45684083E-01  7.08286878E-01
  8.46674673E-01  7.08571750E-01
  8.47665164E-01  7.08855059E-01
  8.48655557E-01  7.09142560E-01
  8.49645850E-01  7.09428460E-01
  8.50636044E-01  7.09718682E-01
  8.51626139E-01  7.10007265E-01
  8.52616136E-01  7.10300307E-01
  8.53606033E-01  7.10591670E-01
  8.54595831E-01  7.10887634E-01
  8.55585530E-01  7.11181878E-01
  8.56575131E-01  7.11480870E-01
  8.57564632E-01  7.11778100E-01
  8.58554034E-01  7.12080233E-01
  8.59543338E-01  7.12380559E-01
  8.60532542E-01  7.12685948E-01
  8.61521648E-01  7.12989488E-01
  8.62510655E-01  7.13298256E-01
  8.63499563E-01  7.13605129E-01
  8.64488371E-01  7.13917405E-01
  8.65477082E-01  7.14227739E-01
  8.66465693E-01  7.14543657E-01
  8.67454205E-01  7.14857586E-01
  8.68442619E-01  7.15177289E-01
  8.69430933E-01  7.15494951E-01
  8.70419149E-01  7.15818588E-01
  8.71407266E-01  7.16140133E-01
  8.72395284E-01  7.16467859E-01
  8.73383204E-01  7.16793442E-01
  8.74371024E-01  7.17125423E-01
  8.75358746E-01  7.17455208E-01
  8.76346369E-01  7.17791618E-01
  8.77333893E-01  7.18125777E-01
  8.78321319E-01  7.18466800E-01
  8.79308646E-01  7.18805516E-01
  8.80295874E-01  7.19151347E-01
  8.81283003E-01  7.19494812E-01
  8.82270034E-01  7.19845655E-01
  8.83256966E-01  7.20194074E-01
  8.84243799E-01  7.20550147E-01
  8.85230534E-01  7.20903736E-01
  8.86217170E-01  7.21265269E-01
  8.87203707E-01  7.21624257E-01
  8.88190146E-01  7.21991495E-01
  8.89176486E-01  7.22356126E-01
  8.90162727E-01  7.22729329E-01
  8.91148870E-01  7.23099860E-01
  8.92134914E-01  7.23479304E-01
  8.93120859E-01  7.23856012E-01
  8.94106706E-01  7.24241992E-01
  8.95092455E-01  7.24625170E-01
  8.96078105E-01  7.25018000E-01
  8.97063656E-01  7.25407961E-01
  8.98049108E-01  7.25807976E-01
  8.99034463E-01  7.26205055E-01
  9.00019718E-01  7.26612613E-01
  9.01004875E-01  7.27017168E-01
  9.01989934E-01  7.27432655E-01
  9.02974894E-01  7.27845070E-01
  9.03959756E-01  7.28268896E-01
  9.04944519E-01  7.28689584E-01
  9.05929183E-01  7.29122192E-01
  9.06913750E-01  7.29551595E-01
  9.07898217E-01  7.29993463E-01
  9.08882587E-01  7.30432058E-01
  9.09866857E-01  7.30883698E-01
  9.10851030E-01  7.31332000E-01
  9.11835104E-01  7.31793967E-01
  9.12819079E-01  7.32252532E-01
  9.13802957E-01  7.32725426E-01
  9.14786735E-01  7.33194857E-01
  9.15770416E-01  7.33679327E-01
  9.16753998E-01  7.34160277E-01
  9.17737482E-01  7.34657029E-01
  9.18720867E-01  7.35150208E-01
  9.19704154E-01  7.35660011E-01
  9.20687343E-01  7.36166193E-01
  9.21670433E-01  7.36689884E-01
  9.22653426E-01  7.37209914E-01
  9.23636319E-01  7.37748408E-01
  9.24619115E-01  7.38283209E-01
  9.25601812E-01  7.38837510E-01
  9.26584411E-01  7.39388097E-01
  9.27566912E-01  7.39959305E-01
  9.28549315E-01  7.40526793E-01
  9.29531619E-01  7.41116122E-01
  9.30513825E-01  7.41701739E-01
  9.31495933E-01  7.42310527E-01
  9.32477942E-01  7.42915633E-01
  9.33459854E-01  7.43545364E-01
  9.34441667E-01  7.44171466E-01
  9.35423382E-01  7.44823786E-01
  9.36404999E-01  7.45472560E-01
  9.37386518E-01  7.46149304E-01
  9.38367938E-01  7.46822622E-01
  9.39349261E-01  7.47525841E-01
  9.40330485E-01  7.48225798E-01
  9.41311611E-01  7.48957794E-01
  9.42292639E-01  7.49686745E-01
  9.43273570E-01  7.50450108E-01
  9.44254401E-01  7.51210712E-01
  9.45235135E-01  7.52008374E-01
  9.46215771E-01  7.52803641E-01
  9.47196309E-01  7.53638929E-01
  9.48176748E-01  7.54472287E-01
  9.49157090E-01  7.55348996E-01
  9.50137334E-01  7.56224366E-01
  9.51117479E-01  7.57146848E-01
  9.52097527E-01  7.58068733E-01
  9.53077476E-01  7.59042001E-01
  9.54057328E-01  7.60015608E-01
  9.55037082E-01  7.61045472E-01
  9.56016737E-01  7.62076850E-01
  9.56996295E-01  7.63170082E-01
  9.57975755E-01  7.64266308E-01
  9.58955116E-01  7.65430855E-01
  9.59934380E-01  7.66600260E-01
  9.60913546E-01  7.67845510E-01
  9.61892614E-01  7.69097978E-01
  9.62871584E-01  7.70435109E-01
  9.63850457E-01  7.71782457E-01
  9.64829231E-01  7.73224886E-01
  9.65807907E-01  7.74681364E-01
  9.66786486E-01  7.76245343E-01
  9.67764967E-01  7.77828297E-01
  9.68743350E-01  7.79533700E-01
  9.69721635E-01  7.81264465E-01
  9.70699822E-01  7.83135860E-01
  9.71677911E-01  7.85040969E-01
  9.72655903E-01  7.87109076E-01
  9.73633797E-01  7.89221934E-01
  9.74611593E-01  7.91525657E-01
  9.75589291E-01  7.93888883E-01
  9.76566892E-01  7.96478170E-01
  9.77544394E-01  7.99146931E-01
  9.78521799E-01  8.02086855E-01
  9.79499107E-01  8.05133673E-01
  9.80476316E-01  8.08510343E-01
  9.81453428E-01  8.12032107E-01
  9.82430442E-01  8.15961265E-01
  9.83407359E-01  8.20089497E-01
  9.84384177E-01  8.24728972E-01
  9.85360899E-01  8.29644677E-01
  9.86337522E-01  8.35211778E-01
  9.87314048E-01  8.41165708E-01
  9.88290476E-01  8.47958696E-01
  9.89266806E-01  8.55293930E-01
  9.90243039E-01  8.63707361E-01
  9.91219174E-01  8.72864182E-01
  9.92195212E-01  8.83354814E-01
  9.93171152E-01  8.94783870E-01
  9.94146994E-01  9.07665296E-01
  9.95122739E-01  9.21488816E-01
  9.96098386E-01  9.36450735E-01
  9.97073936E-01  9.51964244E-01
  9.98049388E-01  9.67918765E-01
  9.99024743E-01  9.83961455E-01
  1.00000000E+00  1.00000000E+00
